"Project","Category","FileName","Type","SizeKB","LastModified","FullPath"
"Union Walk","(root)","Union Walk Conditional Lien Waiver - Blank.pdf",".pdf","113.6","2025-12-19 09:43","I:\.shortcut-targets-by-id\1fkt3Xe3wDSNU3-8StUP8qu7ATEJkGMI0\Summa Terra Ventures Company Folder\Projects\Utah\Union Walk\Construction\Pay Apps   Draws\Union Walk Conditional Lien Waiver - Blank.pdf"
"Union Walk","(root)","Union Walk Budget Reconciliation wChange Orders.gdoc",".gdoc","0.2","2026-01-15 14:06","I:\.shortcut-targets-by-id\1fkt3Xe3wDSNU3-8StUP8qu7ATEJkGMI0\Summa Terra Ventures Company Folder\Projects\Utah\Union Walk\Construction\Pay Apps   Draws\Union Walk Budget Reconciliation wChange Orders.gdoc"
"Union Walk","(root)","Union Walk Budget Reconciliation wChange Orders 1-2-2026.pdf",".pdf","137.3","2026-01-15 14:08","I:\.shortcut-targets-by-id\1fkt3Xe3wDSNU3-8StUP8qu7ATEJkGMI0\Summa Terra Ventures Company Folder\Projects\Utah\Union Walk\Construction\Pay Apps   Draws\Union Walk Budget Reconciliation wChange Orders 1-2-2026.pdf"
"Union Walk","(root)","1-15-2026 Union Walk Budget Reconciliation wChange Orders.gdoc",".gdoc","0.2","2026-01-15 15:43","I:\.shortcut-targets-by-id\1fkt3Xe3wDSNU3-8StUP8qu7ATEJkGMI0\Summa Terra Ventures Company Folder\Projects\Utah\Union Walk\Construction\Pay Apps   Draws\1-15-2026 Union Walk Budget Reconciliation wChange Orders.gdoc"
"Union Walk","(root)","Change_Orders_UW_Change_Order_1758832065.gsheet",".gsheet","0.2","2026-01-15 15:53","I:\.shortcut-targets-by-id\1fkt3Xe3wDSNU3-8StUP8qu7ATEJkGMI0\Summa Terra Ventures Company Folder\Projects\Utah\Union Walk\Construction\Pay Apps   Draws\Change_Orders_UW_Change_Order_1758832065.gsheet"
"Union Walk","Pay App 12","Union Walk Draw #12 (3-17-26).pdf",".pdf","23215.9","2026-03-20 10:29","I:\.shortcut-targets-by-id\1fkt3Xe3wDSNU3-8StUP8qu7ATEJkGMI0\Summa Terra Ventures Company Folder\Projects\Utah\Union Walk\Construction\Pay Apps   Draws\Pay App 12\Union Walk Draw #12 (3-17-26).pdf"
"Union Walk","Pay App 12","2026.04.01_Betzy-EMAIL_Union Walk_Station Draw 12_Additional Invoice to the Loan.pdf",".pdf","141.7","2026-04-02 10:29","I:\.shortcut-targets-by-id\1fkt3Xe3wDSNU3-8StUP8qu7ATEJkGMI0\Summa Terra Ventures Company Folder\Projects\Utah\Union Walk\Construction\Pay Apps   Draws\Pay App 12\2026.04.01_Betzy-EMAIL_Union Walk_Station Draw 12_Additional Invoice to the Loan.pdf"
"Union Walk","Pay App 12","Union Walk Draw #12 (3-17-26) - SIGNED.pdf",".pdf","23302.8","2026-03-23 13:16","I:\.shortcut-targets-by-id\1fkt3Xe3wDSNU3-8StUP8qu7ATEJkGMI0\Summa Terra Ventures Company Folder\Projects\Utah\Union Walk\Construction\Pay Apps   Draws\Pay App 12\Union Walk Draw #12 (3-17-26) - SIGNED.pdf"
"Union Walk","Pay App 12\Archive","Union Walk Draw #12 (3-13-26).pdf",".pdf","20690","2026-03-13 12:02","I:\.shortcut-targets-by-id\1fkt3Xe3wDSNU3-8StUP8qu7ATEJkGMI0\Summa Terra Ventures Company Folder\Projects\Utah\Union Walk\Construction\Pay Apps   Draws\Pay App 12\Archive\Union Walk Draw #12 (3-13-26).pdf"
"Union Walk","Pay App 01","Union Walk Draw 1 (12-17-24) (version 4) (1).pdf",".pdf","4099.2","2025-02-18 13:01","I:\.shortcut-targets-by-id\1fkt3Xe3wDSNU3-8StUP8qu7ATEJkGMI0\Summa Terra Ventures Company Folder\Projects\Utah\Union Walk\Construction\Pay Apps   Draws\Pay App 01\Union Walk Draw 1 (12-17-24) (version 4) (1).pdf"
"Union Walk","Pay App 02","Union Walk Draw 2 (3-12-25).pdf",".pdf","7283.7","2025-03-13 11:34","I:\.shortcut-targets-by-id\1fkt3Xe3wDSNU3-8StUP8qu7ATEJkGMI0\Summa Terra Ventures Company Folder\Projects\Utah\Union Walk\Construction\Pay Apps   Draws\Pay App 02\Union Walk Draw 2 (3-12-25).pdf"
"Union Walk","Pay App 02\Archive","Union Walk Draw 2 (2-12-25).pdf",".pdf","5988","2025-02-18 13:02","I:\.shortcut-targets-by-id\1fkt3Xe3wDSNU3-8StUP8qu7ATEJkGMI0\Summa Terra Ventures Company Folder\Projects\Utah\Union Walk\Construction\Pay Apps   Draws\Pay App 02\Archive\Union Walk Draw 2 (2-12-25).pdf"
"Union Walk","Pay App 02\Archive","Union Walk Draw 2 (3-7-25).pdf",".pdf","7583.9","2025-03-10 14:40","I:\.shortcut-targets-by-id\1fkt3Xe3wDSNU3-8StUP8qu7ATEJkGMI0\Summa Terra Ventures Company Folder\Projects\Utah\Union Walk\Construction\Pay Apps   Draws\Pay App 02\Archive\Union Walk Draw 2 (3-7-25).pdf"
"Union Walk","Pay App 03","Union Walk Draw 3 (4-15-25).pdf",".pdf","3679","2025-05-06 13:50","I:\.shortcut-targets-by-id\1fkt3Xe3wDSNU3-8StUP8qu7ATEJkGMI0\Summa Terra Ventures Company Folder\Projects\Utah\Union Walk\Construction\Pay Apps   Draws\Pay App 03\Union Walk Draw 3 (4-15-25).pdf"
"Union Walk","Pay App 03","Union Walk Draw 3 (4-15-25) (Signed).pdf",".pdf","3677.5","2025-05-06 16:29","I:\.shortcut-targets-by-id\1fkt3Xe3wDSNU3-8StUP8qu7ATEJkGMI0\Summa Terra Ventures Company Folder\Projects\Utah\Union Walk\Construction\Pay Apps   Draws\Pay App 03\Union Walk Draw 3 (4-15-25) (Signed).pdf"
"Union Walk","Pay App 03\[OLD]","Union Walk Draw 3 (3-21-25).pdf",".pdf","3266.5","2025-03-24 13:56","I:\.shortcut-targets-by-id\1fkt3Xe3wDSNU3-8StUP8qu7ATEJkGMI0\Summa Terra Ventures Company Folder\Projects\Utah\Union Walk\Construction\Pay Apps   Draws\Pay App 03\[OLD]\Union Walk Draw 3 (3-21-25).pdf"
"Union Walk","Pay App 03\[OLD]","Union Walk Draw 3 (4-7-25).pdf",".pdf","2888","2025-04-07 12:46","I:\.shortcut-targets-by-id\1fkt3Xe3wDSNU3-8StUP8qu7ATEJkGMI0\Summa Terra Ventures Company Folder\Projects\Utah\Union Walk\Construction\Pay Apps   Draws\Pay App 03\[OLD]\Union Walk Draw 3 (4-7-25).pdf"
"Union Walk","Pay App 04","Union Walk Draw 4 (6-2-25) version 2 (Signed).pdf",".pdf","16928.2","2025-06-02 17:25","I:\.shortcut-targets-by-id\1fkt3Xe3wDSNU3-8StUP8qu7ATEJkGMI0\Summa Terra Ventures Company Folder\Projects\Utah\Union Walk\Construction\Pay Apps   Draws\Pay App 04\Union Walk Draw 4 (6-2-25) version 2 (Signed).pdf"
"Union Walk","Pay App 04\Archive","Union Walk Draw 4 (5-29-25).pdf",".pdf","17080.3","2025-05-30 10:21","I:\.shortcut-targets-by-id\1fkt3Xe3wDSNU3-8StUP8qu7ATEJkGMI0\Summa Terra Ventures Company Folder\Projects\Utah\Union Walk\Construction\Pay Apps   Draws\Pay App 04\Archive\Union Walk Draw 4 (5-29-25).pdf"
"Union Walk","Pay App 04\Archive","Union Walk Draw 4 (6-2-25).pdf",".pdf","16867.5","2025-06-02 14:03","I:\.shortcut-targets-by-id\1fkt3Xe3wDSNU3-8StUP8qu7ATEJkGMI0\Summa Terra Ventures Company Folder\Projects\Utah\Union Walk\Construction\Pay Apps   Draws\Pay App 04\Archive\Union Walk Draw 4 (6-2-25).pdf"
"Union Walk","Pay App 05","Union Walk Draw #5 (7-9-25) V2 - Budget Reallocation.pdf",".pdf","18299.8","2025-07-10 13:40","I:\.shortcut-targets-by-id\1fkt3Xe3wDSNU3-8StUP8qu7ATEJkGMI0\Summa Terra Ventures Company Folder\Projects\Utah\Union Walk\Construction\Pay Apps   Draws\Pay App 05\Union Walk Draw #5 (7-9-25) V2 - Budget Reallocation.pdf"
"Union Walk","Pay App 05","Union Walk Draw #5 (7-9-25) V2 (Signed).pdf",".pdf","18380.9","2025-07-15 14:05","I:\.shortcut-targets-by-id\1fkt3Xe3wDSNU3-8StUP8qu7ATEJkGMI0\Summa Terra Ventures Company Folder\Projects\Utah\Union Walk\Construction\Pay Apps   Draws\Pay App 05\Union Walk Draw #5 (7-9-25) V2 (Signed).pdf"
"Union Walk","Pay App 05","Union Walk Draw #5 (7-9-25) V3 (should have been submitted).pdf",".pdf","18117.6","2025-08-07 14:02","I:\.shortcut-targets-by-id\1fkt3Xe3wDSNU3-8StUP8qu7ATEJkGMI0\Summa Terra Ventures Company Folder\Projects\Utah\Union Walk\Construction\Pay Apps   Draws\Pay App 05\Union Walk Draw #5 (7-9-25) V3 (should have been submitted).pdf"
"Union Walk","Pay App 05\[OLD]","Union Walk Draw #5 (7-9-25) V2.pdf",".pdf","18102.8","2025-07-09 16:26","I:\.shortcut-targets-by-id\1fkt3Xe3wDSNU3-8StUP8qu7ATEJkGMI0\Summa Terra Ventures Company Folder\Projects\Utah\Union Walk\Construction\Pay Apps   Draws\Pay App 05\[OLD]\Union Walk Draw #5 (7-9-25) V2.pdf"
"Union Walk","Pay App 06","Union Walk Draw #6 (8-18-25)V2 (Signed).pdf",".pdf","7819.7","2025-08-21 15:36","I:\.shortcut-targets-by-id\1fkt3Xe3wDSNU3-8StUP8qu7ATEJkGMI0\Summa Terra Ventures Company Folder\Projects\Utah\Union Walk\Construction\Pay Apps   Draws\Pay App 06\Union Walk Draw #6 (8-18-25)V2 (Signed).pdf"
"Union Walk","Pay App 06\[OLD]","Union Walk Draw #6 (8-5-25).pdf",".pdf","8234.7","2025-08-07 14:00","I:\.shortcut-targets-by-id\1fkt3Xe3wDSNU3-8StUP8qu7ATEJkGMI0\Summa Terra Ventures Company Folder\Projects\Utah\Union Walk\Construction\Pay Apps   Draws\Pay App 06\[OLD]\Union Walk Draw #6 (8-5-25).pdf"
"Union Walk","Pay App 06\[OLD]","Union Walk Draw #6 (8-15-25).pdf",".pdf","7727.6","2025-08-18 10:23","I:\.shortcut-targets-by-id\1fkt3Xe3wDSNU3-8StUP8qu7ATEJkGMI0\Summa Terra Ventures Company Folder\Projects\Utah\Union Walk\Construction\Pay Apps   Draws\Pay App 06\[OLD]\Union Walk Draw #6 (8-15-25).pdf"
"Union Walk","Pay App 07","Union Walk Draw #7 (9-5-25).pdf",".pdf","5702","2025-09-05 15:35","I:\.shortcut-targets-by-id\1fkt3Xe3wDSNU3-8StUP8qu7ATEJkGMI0\Summa Terra Ventures Company Folder\Projects\Utah\Union Walk\Construction\Pay Apps   Draws\Pay App 07\Union Walk Draw #7 (9-5-25).pdf"
"Union Walk","Pay App 07","Union Walk Draw #7 (9-5-25) (Signed).pdf",".pdf","5776.2","2025-09-22 16:07","I:\.shortcut-targets-by-id\1fkt3Xe3wDSNU3-8StUP8qu7ATEJkGMI0\Summa Terra Ventures Company Folder\Projects\Utah\Union Walk\Construction\Pay Apps   Draws\Pay App 07\Union Walk Draw #7 (9-5-25) (Signed).pdf"
"Union Walk","Pay App 08","Union Walk Draw #8 (10-28-25).pdf",".pdf","14016.4","2025-10-30 12:36","I:\.shortcut-targets-by-id\1fkt3Xe3wDSNU3-8StUP8qu7ATEJkGMI0\Summa Terra Ventures Company Folder\Projects\Utah\Union Walk\Construction\Pay Apps   Draws\Pay App 08\Union Walk Draw #8 (10-28-25).pdf"
"Union Walk","Pay App 08","Union Walk Draw #8 (10-28-25) (Signed).pdf",".pdf","14065","2025-10-30 14:29","I:\.shortcut-targets-by-id\1fkt3Xe3wDSNU3-8StUP8qu7ATEJkGMI0\Summa Terra Ventures Company Folder\Projects\Utah\Union Walk\Construction\Pay Apps   Draws\Pay App 08\Union Walk Draw #8 (10-28-25) (Signed).pdf"
"Union Walk","Pay App 08\[OLD]","Union Walk Draw #8 (10-9-25).pdf",".pdf","14041.8","2025-10-10 13:48","I:\.shortcut-targets-by-id\1fkt3Xe3wDSNU3-8StUP8qu7ATEJkGMI0\Summa Terra Ventures Company Folder\Projects\Utah\Union Walk\Construction\Pay Apps   Draws\Pay App 08\[OLD]\Union Walk Draw #8 (10-9-25).pdf"
"Union Walk","Pay App 09","Union Walk Draw #9 (11-05-25).pdf",".pdf","13402.7","2025-11-10 10:48","I:\.shortcut-targets-by-id\1fkt3Xe3wDSNU3-8StUP8qu7ATEJkGMI0\Summa Terra Ventures Company Folder\Projects\Utah\Union Walk\Construction\Pay Apps   Draws\Pay App 09\Union Walk Draw #9 (11-05-25).pdf"
"Union Walk","Pay App 09","Union Walk Draw #9 (11-05-25) (Signed).pdf",".pdf","13351.5","2025-11-26 16:08","I:\.shortcut-targets-by-id\1fkt3Xe3wDSNU3-8StUP8qu7ATEJkGMI0\Summa Terra Ventures Company Folder\Projects\Utah\Union Walk\Construction\Pay Apps   Draws\Pay App 09\Union Walk Draw #9 (11-05-25) (Signed).pdf"
"Union Walk","Pay App 10","Union Walk Draw #10 (12-09-25).pdf",".pdf","12059","2025-12-15 09:30","I:\.shortcut-targets-by-id\1fkt3Xe3wDSNU3-8StUP8qu7ATEJkGMI0\Summa Terra Ventures Company Folder\Projects\Utah\Union Walk\Construction\Pay Apps   Draws\Pay App 10\Union Walk Draw #10 (12-09-25).pdf"
"Union Walk","Pay App 10","Union Walk Draw #10 (12-18-25)V2.pdf",".pdf","12344.6","2025-12-18 15:42","I:\.shortcut-targets-by-id\1fkt3Xe3wDSNU3-8StUP8qu7ATEJkGMI0\Summa Terra Ventures Company Folder\Projects\Utah\Union Walk\Construction\Pay Apps   Draws\Pay App 10\Union Walk Draw #10 (12-18-25)V2.pdf"
"Union Walk","Pay App 10","Union Walk Draw #10 (12-18-25)V2 (Signed).pdf",".pdf","12393","2025-12-19 13:01","I:\.shortcut-targets-by-id\1fkt3Xe3wDSNU3-8StUP8qu7ATEJkGMI0\Summa Terra Ventures Company Folder\Projects\Utah\Union Walk\Construction\Pay Apps   Draws\Pay App 10\Union Walk Draw #10 (12-18-25)V2 (Signed).pdf"
"Union Walk","Pay App 11","Union Walk Draw #11 (2-2-26) (Signed).pdf",".pdf","39842.5","2026-02-03 16:12","I:\.shortcut-targets-by-id\1fkt3Xe3wDSNU3-8StUP8qu7ATEJkGMI0\Summa Terra Ventures Company Folder\Projects\Utah\Union Walk\Construction\Pay Apps   Draws\Pay App 11\Union Walk Draw #11 (2-2-26) (Signed).pdf"
"Union Walk","Pay App 11","Union Walk Draw #11 (2-2-26).pdf",".pdf","39828.9","2026-02-02 13:32","I:\.shortcut-targets-by-id\1fkt3Xe3wDSNU3-8StUP8qu7ATEJkGMI0\Summa Terra Ventures Company Folder\Projects\Utah\Union Walk\Construction\Pay Apps   Draws\Pay App 11\Union Walk Draw #11 (2-2-26).pdf"
"Union Walk","Pay App 11\Archive","Union Walk Draw #11 (1-20-26).pdf",".pdf","23484.9","2026-01-29 11:14","I:\.shortcut-targets-by-id\1fkt3Xe3wDSNU3-8StUP8qu7ATEJkGMI0\Summa Terra Ventures Company Folder\Projects\Utah\Union Walk\Construction\Pay Apps   Draws\Pay App 11\Archive\Union Walk Draw #11 (1-20-26).pdf"
"Union Walk","Pay App 11\Archive","Union Walk Continuation Sheet Draw 11.pdf",".pdf","100","2026-01-29 11:14","I:\.shortcut-targets-by-id\1fkt3Xe3wDSNU3-8StUP8qu7ATEJkGMI0\Summa Terra Ventures Company Folder\Projects\Utah\Union Walk\Construction\Pay Apps   Draws\Pay App 11\Archive\Union Walk Continuation Sheet Draw 11.pdf"
"Union Walk","Pay App 11\Archive","Union Walk Draw #11 (1-29-26).pdf",".pdf","24167.5","2026-01-29 16:04","I:\.shortcut-targets-by-id\1fkt3Xe3wDSNU3-8StUP8qu7ATEJkGMI0\Summa Terra Ventures Company Folder\Projects\Utah\Union Walk\Construction\Pay Apps   Draws\Pay App 11\Archive\Union Walk Draw #11 (1-29-26).pdf"
"Union Walk","Pay App 13","Union Walk Draw 13 Analysis.gsheet",".gsheet","0.2","2026-06-17 12:32","I:\.shortcut-targets-by-id\1fkt3Xe3wDSNU3-8StUP8qu7ATEJkGMI0\Summa Terra Ventures Company Folder\Projects\Utah\Union Walk\Construction\Pay Apps   Draws\Pay App 13\Union Walk Draw 13 Analysis.gsheet"
"Union Walk","Pay App 13","Union Walk Draw #13 (6-10-26).pdf",".pdf","48197.2","2026-06-17 12:26","I:\.shortcut-targets-by-id\1fkt3Xe3wDSNU3-8StUP8qu7ATEJkGMI0\Summa Terra Ventures Company Folder\Projects\Utah\Union Walk\Construction\Pay Apps   Draws\Pay App 13\Union Walk Draw #13 (6-10-26).pdf"
"12SB Hunters Landing","(root)","4-14-2023 Change Order Log Makers Line Hunter's Landing.pdf",".pdf","89.4","2024-05-16 14:55","I:\.shortcut-targets-by-id\1fkt3Xe3wDSNU3-8StUP8qu7ATEJkGMI0\Summa Terra Ventures Company Folder\Projects\Utah\12SB - Hunter's Landing\Construction\Draws\4-14-2023 Change Order Log Makers Line Hunter's Landing.pdf"
"12SB Hunters Landing","(root)","Copy of Hunter's Landing Continutation Sheet.gsheet",".gsheet","0.2","2024-07-09 10:23","I:\.shortcut-targets-by-id\1fkt3Xe3wDSNU3-8StUP8qu7ATEJkGMI0\Summa Terra Ventures Company Folder\Projects\Utah\12SB - Hunter's Landing\Construction\Draws\Copy of Hunter's Landing Continutation Sheet.gsheet"
"12SB Hunters Landing","(root)","Hunter's Landing Contribution Status.gsheet",".gsheet","0.2","2025-05-14 08:45","I:\.shortcut-targets-by-id\1fkt3Xe3wDSNU3-8StUP8qu7ATEJkGMI0\Summa Terra Ventures Company Folder\Projects\Utah\12SB - Hunter's Landing\Construction\Draws\Hunter's Landing Contribution Status.gsheet"
"12SB Hunters Landing","(root)","Hunter's Landing Continutation Sheet.gsheet",".gsheet","0.2","2025-12-18 10:25","I:\.shortcut-targets-by-id\1fkt3Xe3wDSNU3-8StUP8qu7ATEJkGMI0\Summa Terra Ventures Company Folder\Projects\Utah\12SB - Hunter's Landing\Construction\Draws\Hunter's Landing Continutation Sheet.gsheet"
"12SB Hunters Landing","Rich Development","060624 Budget Tracking to Fix Hunter's Landing.xlsx",".xlsx","39.5","2024-06-06 14:38","I:\.shortcut-targets-by-id\1fkt3Xe3wDSNU3-8StUP8qu7ATEJkGMI0\Summa Terra Ventures Company Folder\Projects\Utah\12SB - Hunter's Landing\Construction\Draws\Rich Development\060624 Budget Tracking to Fix Hunter's Landing.xlsx"
"12SB Hunters Landing","Rich Development","052924 Budget Tracking to Fix Hunter's Landing.xlsx",".xlsx","28.9","2024-06-11 09:51","I:\.shortcut-targets-by-id\1fkt3Xe3wDSNU3-8StUP8qu7ATEJkGMI0\Summa Terra Ventures Company Folder\Projects\Utah\12SB - Hunter's Landing\Construction\Draws\Rich Development\052924 Budget Tracking to Fix Hunter's Landing.xlsx"
"12SB Hunters Landing","Rich Development","Hunter's Landing Budget Tracking - Rich Development.xlsx",".xlsx","35.5","2024-06-11 10:25","I:\.shortcut-targets-by-id\1fkt3Xe3wDSNU3-8StUP8qu7ATEJkGMI0\Summa Terra Ventures Company Folder\Projects\Utah\12SB - Hunter's Landing\Construction\Draws\Rich Development\Hunter's Landing Budget Tracking - Rich Development.xlsx"
"12SB Hunters Landing","Rich Development","UFIRST.pdf",".pdf","423.9","2024-09-11 08:38","I:\.shortcut-targets-by-id\1fkt3Xe3wDSNU3-8StUP8qu7ATEJkGMI0\Summa Terra Ventures Company Folder\Projects\Utah\12SB - Hunter's Landing\Construction\Draws\Rich Development\UFIRST.pdf"
"12SB Hunters Landing","Rich Development","Hunters Landing Draw #29 (8-12-25).pdf",".pdf","22334.8","2025-08-12 09:20","I:\.shortcut-targets-by-id\1fkt3Xe3wDSNU3-8StUP8qu7ATEJkGMI0\Summa Terra Ventures Company Folder\Projects\Utah\12SB - Hunter's Landing\Construction\Draws\Rich Development\Hunters Landing Draw #29 (8-12-25).pdf"
"12SB Hunters Landing","Rich Development\FINAL DRAW","12SB - Final Draw Payments.gsheet",".gsheet","0.2","2026-04-17 16:26","I:\.shortcut-targets-by-id\1fkt3Xe3wDSNU3-8StUP8qu7ATEJkGMI0\Summa Terra Ventures Company Folder\Projects\Utah\12SB - Hunter's Landing\Construction\Draws\Rich Development\FINAL DRAW\12SB - Final Draw Payments.gsheet"
"12SB Hunters Landing","Rich Development\FINAL DRAW","HL Unconditional Lien Release Template.pdf",".pdf","56.2","2026-04-09 11:33","I:\.shortcut-targets-by-id\1fkt3Xe3wDSNU3-8StUP8qu7ATEJkGMI0\Summa Terra Ventures Company Folder\Projects\Utah\12SB - Hunter's Landing\Construction\Draws\Rich Development\FINAL DRAW\HL Unconditional Lien Release Template.pdf"
"12SB Hunters Landing","Rich Development\FINAL DRAW","Dry Creek HL Unconditional Lien Release FINAL.pdf",".pdf","81.6","2026-04-09 11:33","I:\.shortcut-targets-by-id\1fkt3Xe3wDSNU3-8StUP8qu7ATEJkGMI0\Summa Terra Ventures Company Folder\Projects\Utah\12SB - Hunter's Landing\Construction\Draws\Rich Development\FINAL DRAW\Dry Creek HL Unconditional Lien Release FINAL.pdf"
"12SB Hunters Landing","Rich Development\FINAL DRAW","Fox & Hound HL Unconditional Lien Release FINAL.pdf",".pdf","83.2","2026-04-09 10:10","I:\.shortcut-targets-by-id\1fkt3Xe3wDSNU3-8StUP8qu7ATEJkGMI0\Summa Terra Ventures Company Folder\Projects\Utah\12SB - Hunter's Landing\Construction\Draws\Rich Development\FINAL DRAW\Fox & Hound HL Unconditional Lien Release FINAL.pdf"
"12SB Hunters Landing","Rich Development\FINAL DRAW","Dixon HL Unconditional Lien Release FINAL.pdf",".pdf","91.1","2026-04-09 10:10","I:\.shortcut-targets-by-id\1fkt3Xe3wDSNU3-8StUP8qu7ATEJkGMI0\Summa Terra Ventures Company Folder\Projects\Utah\12SB - Hunter's Landing\Construction\Draws\Rich Development\FINAL DRAW\Dixon HL Unconditional Lien Release FINAL.pdf"
"12SB Hunters Landing","Rich Development\FINAL DRAW","Lara & Sons HL Unconditional Lien Release FINAL.pdf",".pdf","81.8","2026-04-09 10:10","I:\.shortcut-targets-by-id\1fkt3Xe3wDSNU3-8StUP8qu7ATEJkGMI0\Summa Terra Ventures Company Folder\Projects\Utah\12SB - Hunter's Landing\Construction\Draws\Rich Development\FINAL DRAW\Lara & Sons HL Unconditional Lien Release FINAL.pdf"
"12SB Hunters Landing","Rich Development\FINAL DRAW","Salmon HVAC HL Unconditional Lien Release FINAL.pdf",".pdf","81.1","2026-04-09 10:10","I:\.shortcut-targets-by-id\1fkt3Xe3wDSNU3-8StUP8qu7ATEJkGMI0\Summa Terra Ventures Company Folder\Projects\Utah\12SB - Hunter's Landing\Construction\Draws\Rich Development\FINAL DRAW\Salmon HVAC HL Unconditional Lien Release FINAL.pdf"
"12SB Hunters Landing","Rich Development\FINAL DRAW","Elite Plumbing HL Unconditional Lien Release FINAL.pdf",".pdf","79.6","2026-04-09 10:10","I:\.shortcut-targets-by-id\1fkt3Xe3wDSNU3-8StUP8qu7ATEJkGMI0\Summa Terra Ventures Company Folder\Projects\Utah\12SB - Hunter's Landing\Construction\Draws\Rich Development\FINAL DRAW\Elite Plumbing HL Unconditional Lien Release FINAL.pdf"
"12SB Hunters Landing","Rich Development\FINAL DRAW","Keith Kap HL Unconditional Lien Release FINAL.pdf",".pdf","84.4","2026-04-09 10:10","I:\.shortcut-targets-by-id\1fkt3Xe3wDSNU3-8StUP8qu7ATEJkGMI0\Summa Terra Ventures Company Folder\Projects\Utah\12SB - Hunter's Landing\Construction\Draws\Rich Development\FINAL DRAW\Keith Kap HL Unconditional Lien Release FINAL.pdf"
"12SB Hunters Landing","Rich Development\FINAL DRAW","SCS HL Unconditional Lien Release FINAL.pdf",".pdf","82.6","2026-04-09 10:10","I:\.shortcut-targets-by-id\1fkt3Xe3wDSNU3-8StUP8qu7ATEJkGMI0\Summa Terra Ventures Company Folder\Projects\Utah\12SB - Hunter's Landing\Construction\Draws\Rich Development\FINAL DRAW\SCS HL Unconditional Lien Release FINAL.pdf"
"12SB Hunters Landing","Rich Development\FINAL DRAW","Precision Pools HL Unconditional Lien Release FINAL.pdf",".pdf","156.3","2026-04-09 11:10","I:\.shortcut-targets-by-id\1fkt3Xe3wDSNU3-8StUP8qu7ATEJkGMI0\Summa Terra Ventures Company Folder\Projects\Utah\12SB - Hunter's Landing\Construction\Draws\Rich Development\FINAL DRAW\Precision Pools HL Unconditional Lien Release FINAL.pdf"
"12SB Hunters Landing","Rich Development\FINAL DRAW","Precision Pools HL Unconditional Lien Release FINAL (1).pdf",".pdf","100.8","2026-04-09 15:51","I:\.shortcut-targets-by-id\1fkt3Xe3wDSNU3-8StUP8qu7ATEJkGMI0\Summa Terra Ventures Company Folder\Projects\Utah\12SB - Hunter's Landing\Construction\Draws\Rich Development\FINAL DRAW\Precision Pools HL Unconditional Lien Release FINAL (1).pdf"
"12SB Hunters Landing","Rich Development\FINAL DRAW","4-8-2026 Executed Waiver & Release SCS Hunter's Landing.pdf",".pdf","199.5","2026-04-10 13:08","I:\.shortcut-targets-by-id\1fkt3Xe3wDSNU3-8StUP8qu7ATEJkGMI0\Summa Terra Ventures Company Folder\Projects\Utah\12SB - Hunter's Landing\Construction\Draws\Rich Development\FINAL DRAW\4-8-2026 Executed Waiver & Release SCS Hunter's Landing.pdf"
"12SB Hunters Landing","Rich Development\FINAL DRAW","4-8-2026 Executed Waiver & Release Kap Excavating Hunter's Landing.pdf",".pdf","195.4","2026-04-10 13:09","I:\.shortcut-targets-by-id\1fkt3Xe3wDSNU3-8StUP8qu7ATEJkGMI0\Summa Terra Ventures Company Folder\Projects\Utah\12SB - Hunter's Landing\Construction\Draws\Rich Development\FINAL DRAW\4-8-2026 Executed Waiver & Release Kap Excavating Hunter's Landing.pdf"
"12SB Hunters Landing","Rich Development\FINAL DRAW","4-9-2026 Executed Waiver & Release Fox & Hound Hunter's Landing.pdf",".pdf","197.2","2026-04-10 13:11","I:\.shortcut-targets-by-id\1fkt3Xe3wDSNU3-8StUP8qu7ATEJkGMI0\Summa Terra Ventures Company Folder\Projects\Utah\12SB - Hunter's Landing\Construction\Draws\Rich Development\FINAL DRAW\4-9-2026 Executed Waiver & Release Fox & Hound Hunter's Landing.pdf"
"12SB Hunters Landing","Rich Development\FINAL DRAW","4-9-2026 Executed Waiver & Release Dixon Security Hunter's Landing.pdf",".pdf","197.2","2026-04-10 13:11","I:\.shortcut-targets-by-id\1fkt3Xe3wDSNU3-8StUP8qu7ATEJkGMI0\Summa Terra Ventures Company Folder\Projects\Utah\12SB - Hunter's Landing\Construction\Draws\Rich Development\FINAL DRAW\4-9-2026 Executed Waiver & Release Dixon Security Hunter's Landing.pdf"
"12SB Hunters Landing","Rich Development\FINAL DRAW","4-9-2026 Executed Waiver & Release Precision Pools Hunter's Landing.pdf",".pdf","204.1","2026-04-10 13:12","I:\.shortcut-targets-by-id\1fkt3Xe3wDSNU3-8StUP8qu7ATEJkGMI0\Summa Terra Ventures Company Folder\Projects\Utah\12SB - Hunter's Landing\Construction\Draws\Rich Development\FINAL DRAW\4-9-2026 Executed Waiver & Release Precision Pools Hunter's Landing.pdf"
"12SB Hunters Landing","Rich Development\FINAL DRAW","4-9-2026 Executed Waiver & Release Lara and Sons Hunter's Landing.pdf",".pdf","201.3","2026-04-10 13:13","I:\.shortcut-targets-by-id\1fkt3Xe3wDSNU3-8StUP8qu7ATEJkGMI0\Summa Terra Ventures Company Folder\Projects\Utah\12SB - Hunter's Landing\Construction\Draws\Rich Development\FINAL DRAW\4-9-2026 Executed Waiver & Release Lara and Sons Hunter's Landing.pdf"
